Año,Mes,Cód. Departamento,Cód. Ciudad,Departamento,Ciudad,Viajeros
2025,diciembre,23,23189,Córdoba,Ciénaga de Oro,6
2025,diciembre,23,23300,Córdoba,Cotorra,3
2025,diciembre,23,23350,Córdoba,La Apartada,1
2025,diciembre,23,23417,Córdoba,Lorica,16
2025,diciembre,23,23464,Córdoba,Momil,6
2025,diciembre,23,23466,Córdoba,Montelíbano,28
2025,diciembre,23,23500,Córdoba,Moñitos,7
2025,diciembre,23,23555,Córdoba,Planeta Rica,13
2025,diciembre,23,23570,Córdoba,Pueblo Nuevo,2
2025,diciembre,23,23574,Córdoba,Puerto Escondido,5
2025,diciembre,23,23580,Córdoba,Puerto Libertador,1
2025,diciembre,23,23660,Córdoba,Sahagún,15
2025,diciembre,23,23670,Córdoba,San Andrés de Sotavento,1
2025,diciembre,23,23672,Córdoba,San Antero,12
2025,diciembre,23,23675,Córdoba,San Bernardo del Viento,5
2025,diciembre,23,23682,Córdoba,San José de Uré,1
2025,diciembre,23,23686,Córdoba,San Pelayo,18
2025,diciembre,23,23807,Córdoba,Tierralta,2
2025,diciembre,23,23815,Córdoba,Tuchín,1
2025,diciembre,23,23855,Córdoba,Valencia,7
2025,diciembre,25,25001,Cundinamarca,Agua de Dios,33
2025,diciembre,25,25019,Cundinamarca,Albán,6
2025,diciembre,25,25035,Cundinamarca,Anapoima,67
2025,diciembre,25,25040,Cundinamarca,Anolaima,10
2025,diciembre,25,25053,Cundinamarca,Arbeláez,6
2025,diciembre,25,25086,Cundinamarca,Beltrán,1
2025,diciembre,25,25095,Cundinamarca,Bituima,1
2025,diciembre,25,25099,Cundinamarca,Bojacá,9
2025,diciembre,25,25120,Cundinamarca,Cabrera,3
2025,diciembre,25,25123,Cundinamarca,Cachipay,11
2025,diciembre,25,25126,Cundinamarca,Cajicá,528
2025,diciembre,25,25151,Cundinamarca,Caqueza,12
2025,diciembre,25,25175,Cundinamarca,Chía,908
2025,diciembre,25,25178,Cundinamarca,Chipaque,19
2025,diciembre,25,25181,Cundinamarca,Choachí,22
2025,diciembre,25,25183,Cundinamarca,Chocontá,10
2025,diciembre,25,25200,Cundinamarca,Cogua,30
2025,diciembre,25,25214,Cundinamarca,Cota,132
2025,diciembre,25,25224,Cundinamarca,Cucunubá,6
2025,diciembre,25,25245,Cundinamarca,El Colegio,13
2025,diciembre,25,25258,Cundinamarca,El Peñón,2
2025,diciembre,25,25260,Cundinamarca,El Rosal,15
2025,diciembre,25,25269,Cundinamarca,Facatativá,151
2025,diciembre,25,25286,Cundinamarca,Funza,113
2025,diciembre,25,25288,Cundinamarca,Fúquene,3
2025,diciembre,25,25290,Cundinamarca,Fusagasugá,229
2025,diciembre,25,25293,Cundinamarca,Gachala,1
2025,diciembre,25,25295,Cundinamarca,Gachancipá,6
2025,diciembre,25,25297,Cundinamarca,Gachetá,2
2025,diciembre,25,25307,Cundinamarca,Girardot,150
2025,diciembre,25,25312,Cundinamarca,Granada,4
2025,diciembre,25,25317,Cundinamarca,Guachetá,2
2025,diciembre,25,25320,Cundinamarca,Guaduas,24
2025,diciembre,25,25322,Cundinamarca,Guasca,48
2025,diciembre,25,25326,Cundinamarca,Guatavita,15
2025,diciembre,25,25335,Cundinamarca,Guayabetal,2
2025,diciembre,25,25377,Cundinamarca,La Calera,101
2025,diciembre,25,25386,Cundinamarca,La Mesa,57
2025,diciembre,25,25398,Cundinamarca,La Peña,1
2025,diciembre,25,25402,Cundinamarca,La Vega,45
2025,diciembre,25,25407,Cundinamarca,Lenguazaque,1
2025,diciembre,25,25426,Cundinamarca,Macheta,4
2025,diciembre,25,25430,Cundinamarca,Madrid,140
2025,diciembre,25,25438,Cundinamarca,Medina,4
2025,diciembre,25,25473,Cundinamarca,Mosquera,263
2025,diciembre,25,25483,Cundinamarca,Nariño,3
2025,diciembre,25,25486,Cundinamarca,Nemocón,10
2025,diciembre,25,25488,Cundinamarca,Nilo,2
2025,diciembre,25,25489,Cundinamarca,Nimaima,1
2025,diciembre,25,25491,Cundinamarca,Nocaima,4
2025,diciembre,25,25506,Cundinamarca,Venecia,5
2025,diciembre,25,25513,Cundinamarca,Pacho,10
2025,diciembre,25,25524,Cundinamarca,Pandi,3
2025,diciembre,25,25530,Cundinamarca,Paratebueno,1
2025,diciembre,25,25572,Cundinamarca,Puerto Salgar,5
2025,diciembre,25,25580,Cundinamarca,Pulí,1
2025,diciembre,25,25592,Cundinamarca,Quebradanegra,1
2025,diciembre,25,25594,Cundinamarca,Quetame,1
2025,diciembre,25,25596,Cundinamarca,Quipile,1
2025,diciembre,25,25599,Cundinamarca,Apulo,3
2025,diciembre,25,25612,Cundinamarca,Ricaurte,35
2025,diciembre,25,25645,Cundinamarca,San Antonio del Tequendama,8
2025,diciembre,25,25649,Cundinamarca,San Bernardo,6
2025,diciembre,25,25658,Cundinamarca,San Francisco,13
2025,diciembre,25,25662,Cundinamarca,San Juan de Río Seco,1
2025,diciembre,25,25718,Cundinamarca,Sasaima,4
2025,diciembre,25,25736,Cundinamarca,Sesquilé,13
2025,diciembre,25,25740,Cundinamarca,Sibaté,26
2025,diciembre,25,25743,Cundinamarca,Silvania,39
2025,diciembre,25,25745,Cundinamarca,Simijaca,13
2025,diciembre,25,25754,Cundinamarca,Soacha,326
2025,diciembre,25,25758,Cundinamarca,Sopó,109
2025,diciembre,25,25769,Cundinamarca,Subachoque,34
2025,diciembre,25,25772,Cundinamarca,Suesca,18
2025,diciembre,25,25779,Cundinamarca,Susa,4
2025,diciembre,25,25781,Cundinamarca,Sutatausa,5
2025,diciembre,25,25785,Cundinamarca,Tabio,89
2025,diciembre,25,25793,Cundinamarca,Tausa,2
2025,diciembre,25,25797,Cundinamarca,Tena,9
2025,diciembre,25,25799,Cundinamarca,Tenjo,46
2025,diciembre,25,25807,Cundinamarca,Tibirita,1
2025,diciembre,25,25815,Cundinamarca,Tocaima,14
2025,diciembre,25,25817,Cundinamarca,Tocancipá,114
2025,diciembre,25,25839,Cundinamarca,Ubalá,6
2025,diciembre,25,25841,Cundinamarca,Ubaque,15
2025,diciembre,25,25843,Cundinamarca,Villa de San Diego de Ubate,12
2025,diciembre,25,25845,Cundinamarca,Une,1
2025,diciembre,25,25867,Cundinamarca,Vianí,3
2025,diciembre,25,25873,Cundinamarca,Villapinzón,7
2025,diciembre,25,25875,Cundinamarca,Villeta,54
2025,diciembre,25,25878,Cundinamarca,Viotá,4
2025,diciembre,25,25885,Cundinamarca,Yacopí,1
2025,diciembre,25,25898,Cundinamarca,Zipacón,9
2025,diciembre,25,25899,Cundinamarca,Zipaquirá,259
2025,diciembre,27,27001,Chocó,Quibdó,14
2025,diciembre,27,27006,Chocó,Acandí,196
2025,diciembre,27,27073,Chocó,Bagadó,2
2025,diciembre,27,27075,Chocó,Bahía Solano,13
2025,diciembre,27,27150,Chocó,Carmen del Darién,1
2025,diciembre,27,27245,Chocó,El Carmen de Atrato,3
2025,diciembre,27,27361,Chocó,Istmina,3
2025,diciembre,27,27372,Chocó,Juradó,55
2025,diciembre,27,27495,Chocó,Nuquí,4
2025,diciembre,27,27787,Chocó,Tadó,5
2025,diciembre,27,27810,Chocó,Unión Panamericana,1
2025,diciembre,41,41001,Huila,Neiva,630
2025,diciembre,41,41006,Huila,Acevedo,9
2025,diciembre,41,41016,Huila,Aipe,6
2025,diciembre,41,41020,Huila,Algeciras,1
2025,diciembre,41,41132,Huila,Campoalegre,17
2025,diciembre,41,41206,Huila,Colombia,4
2025,diciembre,41,41244,Huila,Elías,2
2025,diciembre,41,41298,Huila,Garzón,34
2025,diciembre,41,41306,Huila,Gigante,3
2025,diciembre,41,41319,Huila,Guadalupe,5
2025,diciembre,41,41349,Huila,Hobo,3
2025,diciembre,41,41357,Huila,Iquira,1
2025,diciembre,41,41359,Huila,Isnos,2
2025,diciembre,41,41378,Huila,La Argentina,1
2025,diciembre,41,41396,Huila,La Plata,14
2025,diciembre,41,41483,Huila,Nátaga,1
2025,diciembre,41,41503,Huila,Oporapa,2
2025,diciembre,41,41524,Huila,Palermo,8
2025,diciembre,41,41548,Huila,Pital,16
2025,diciembre,41,41551,Huila,Pitalito,197
2025,diciembre,41,41615,Huila,Rivera,20
2025,diciembre,41,41660,Huila,Saladoblanco,1
2025,diciembre,41,41668,Huila,San Agustín,15
2025,diciembre,41,41676,Huila,Santa María,2
2025,diciembre,41,41770,Huila,Suaza,1
2025,diciembre,41,41791,Huila,Tarqui,10
2025,diciembre,41,41807,Huila,Timaná,4
2025,diciembre,41,41872,Huila,Villavieja,2
2025,diciembre,41,41885,Huila,Yaguará,4
2025,diciembre,41,41518,Huila,Paicol,1
2025,diciembre,44,44001,La Guajira,Riohacha,1789
2025,diciembre,44,44035,La Guajira,Albania,30
2025,diciembre,44,44078,La Guajira,Barrancas,2
2025,diciembre,44,44090,La Guajira,Dibulla,36
2025,diciembre,44,44098,La Guajira,Distracción,2
2025,diciembre,44,44110,La Guajira,El Molino,3
2025,diciembre,44,44279,La Guajira,Fonseca,26
2025,diciembre,44,44378,La Guajira,Hatonuevo,5
2025,diciembre,44,44430,La Guajira,Maicao,317
2025,diciembre,44,44560,La Guajira,Manaure,8
2025,diciembre,44,44650,La Guajira,San Juan del Cesar,24
2025,diciembre,44,44847,La Guajira,Uribia,10
2025,diciembre,44,44855,La Guajira,Urumita,6
2025,diciembre,44,44874,La Guajira,Villanueva,9
2025,diciembre,47,47001,Magdalena,Santa Marta,6001
2025,diciembre,47,47030,Magdalena,Algarrobo,34
2025,diciembre,47,47053,Magdalena,Aracataca,5
2025,diciembre,47,47058,Magdalena,Ariguaní,2
2025,diciembre,47,47170,Magdalena,Chivolo,1
2025,diciembre,47,47189,Magdalena,Ciénaga,32
2025,diciembre,47,47245,Magdalena,El Banco,4
2025,diciembre,47,47268,Magdalena,El Retén,1
2025,diciembre,47,47288,Magdalena,Fundación,4
2025,diciembre,47,47318,Magdalena,Guamal,13
2025,diciembre,47,47551,Magdalena,Pivijay,1
2025,diciembre,47,47555,Magdalena,Plato,8
2025,diciembre,47,47660,Magdalena,Sabanas de San Angel,1
2025,diciembre,47,47675,Magdalena,Salamina,1
2025,diciembre,47,47692,Magdalena,San Sebastián de Buenavista,6
2025,diciembre,47,47707,Magdalena,Santa Ana,42
2025,diciembre,47,47720,Magdalena,Santa Bárbara de Pinto,7
2025,diciembre,47,47745,Magdalena,Sitionuevo,4
2025,diciembre,47,47980,Magdalena,Zona Bananera,4
2025,diciembre,50,50001,Meta,Villavicencio,969
2025,diciembre,50,50006,Meta,Acacías,94
2025,diciembre,50,50110,Meta,Barranca de Upía,3
2025,diciembre,50,50124,Meta,Cabuyaro,2
2025,diciembre,50,50150,Meta,Castilla La Nueva,2
2025,diciembre,50,50223,Meta,San Luis de Cubarral,1
2025,diciembre,50,50226,Meta,Cumaral,19
2025,diciembre,50,50270,Meta,El Dorado,1
2025,diciembre,50,50287,Meta,Fuente de Oro,1
2025,diciembre,50,50313,Meta,Granada,40
2025,diciembre,50,50318,Meta,Guamal,11
2025,diciembre,50,50330,Meta,Mesetas,6
2025,diciembre,50,50350,Meta,La Macarena,6
2025,diciembre,50,50370,Meta,Uribe,3
2025,diciembre,50,50400,Meta,Lejanías,5
2025,diciembre,50,50450,Meta,Puerto Concordia,1
2025,diciembre,50,50568,Meta,Puerto Gaitán,108
2025,diciembre,50,50573,Meta,Puerto López,23
2025,diciembre,50,50577,Meta,Puerto Lleras,1
2025,diciembre,50,50590,Meta,Puerto Rico,3
2025,diciembre,50,50606,Meta,Restrepo,35
2025,diciembre,50,50680,Meta,San Carlos de Guaroa,1
2025,diciembre,50,50683,Meta,San Juan de Arama,9
2025,diciembre,50,50686,Meta,San Juanito,2
2025,diciembre,50,50689,Meta,San Martín,11
2025,diciembre,50,50711,Meta,Vistahermosa,3
2025,diciembre,52,52001,Nariño,Pasto,864
2025,diciembre,52,52019,Nariño,Albán,6
2025,diciembre,52,52051,Nariño,Arboleda,4
2025,diciembre,52,52079,Nariño,Barbacoas,1
2025,diciembre,52,52110,Nariño,Buesaco,7
2025,diciembre,52,52215,Nariño,Córdoba,3
2025,diciembre,52,52227,Nariño,Cumbal,6
2025,diciembre,52,52240,Nariño,Chachagüí,3
2025,diciembre,52,52260,Nariño,El Tambo,3
2025,diciembre,52,52317,Nariño,Guachucal,2
2025,diciembre,52,52320,Nariño,Guaitarilla,1
2025,diciembre,52,52354,Nariño,Imués,1
2025,diciembre,52,52356,Nariño,Ipiales,680
2025,diciembre,52,52378,Nariño,La Cruz,1
2025,diciembre,52,52381,Nariño,La Florida,2
2025,diciembre,52,52399,Nariño,La Unión,5
2025,diciembre,52,52473,Nariño,Mosquera,2
2025,diciembre,52,52480,Nariño,Nariño,1
2025,diciembre,52,52490,Nariño,Olaya Herrera,1
2025,diciembre,52,52506,Nariño,Ospina,1
2025,diciembre,52,52540,Nariño,Policarpa,5
2025,diciembre,52,52565,Nariño,Providencia,1
2025,diciembre,52,52573,Nariño,Puerres,3
2025,diciembre,52,52585,Nariño,Pupiales,1
2025,diciembre,52,52612,Nariño,Ricaurte,1
2025,diciembre,52,52678,Nariño,Samaniego,1
2025,diciembre,52,52683,Nariño,Sandoná,6
2025,diciembre,52,52694,Nariño,San Pedro de Cartago,2
2025,diciembre,52,52786,Nariño,Taminango,1
2025,diciembre,52,52788,Nariño,Tangua,3
2025,diciembre,52,52835,Nariño,San Andres de Tumaco,108
2025,diciembre,52,52838,Nariño,Túquerres,5
2025,diciembre,52,52885,Nariño,Yacuanquer,1
2025,diciembre,54,54001,Norte de Santander,Cúcuta,12924
2025,diciembre,54,54003,Norte de Santander,Abrego,78
2025,diciembre,54,54051,Norte de Santander,Arboledas,2
2025,diciembre,54,54099,Norte de Santander,Bochalema,4
2025,diciembre,54,54109,Norte de Santander,Bucarasica,3
2025,diciembre,54,54125,Norte de Santander,Cácota,22
2025,diciembre,54,54128,Norte de Santander,Cachirá,2
2025,diciembre,54,54172,Norte de Santander,Chinácota,40
2025,diciembre,54,54174,Norte de Santander,Chitagá,9
2025,diciembre,54,54223,Norte de Santander,Cucutilla,117
2025,diciembre,54,54239,Norte de Santander,Durania,11
2025,diciembre,54,54261,Norte de Santander,El Zulia,6
2025,diciembre,54,54313,Norte de Santander,Gramalote,2
2025,diciembre,54,54377,Norte de Santander,Labateca,3
2025,diciembre,54,54398,Norte de Santander,La Playa,3
2025,diciembre,54,54405,Norte de Santander,Los Patios,106
2025,diciembre,54,54418,Norte de Santander,Lourdes,1
2025,diciembre,54,54480,Norte de Santander,Mutiscua,1
2025,diciembre,54,54498,Norte de Santander,Ocaña,116
2025,diciembre,54,54518,Norte de Santander,Pamplona,63
2025,diciembre,54,54520,Norte de Santander,Pamplonita,1
2025,diciembre,54,54553,Norte de Santander,Puerto Santander,8
2025,diciembre,54,54599,Norte de Santander,Ragonvalia,1
2025,diciembre,54,54660,Norte de Santander,Salazar,4
2025,diciembre,54,54720,Norte de Santander,Sardinata,2
2025,diciembre,54,54810,Norte de Santander,Tibú,11
2025,diciembre,54,54820,Norte de Santander,Toledo,6
2025,diciembre,54,54871,Norte de Santander,Villa Caro,4
2025,diciembre,54,54874,Norte de Santander,Villa del Rosario,597
2025,diciembre,54,54901,Norte de Santander,Agua Clara,2
2025,diciembre,54,54917,Norte de Santander,San Faustino,1
2025,diciembre,54,54908,Norte de Santander,Palogordo,1
2025,diciembre,63,12001,Quindío,Sin Especificar,1
2025,diciembre,63,63001,Quindío,Armenia,2657
2025,diciembre,63,63111,Quindío,Buenavista,5
2025,diciembre,63,63130,Quindío,Calarca,192
2025,diciembre,63,63190,Quindío,Circasia,73
2025,diciembre,63,63212,Quindío,Córdoba,5
2025,diciembre,63,63272,Quindío,Filandia,171
2025,diciembre,63,63302,Quindío,Génova,3
2025,diciembre,63,63401,Quindío,La Tebaida,94
2025,diciembre,63,63470,Quindío,Montenegro,219
2025,diciembre,63,63548,Quindío,Pijao,5
2025,diciembre,63,63594,Quindío,Quimbaya,176
2025,diciembre,63,63690,Quindío,Salento,528
2025,diciembre,66,12001,Risaralda,Sin Especificar,2
2025,diciembre,66,66001,Risaralda,Pereira,6753
2025,diciembre,66,66045,Risaralda,Apía,54
2025,diciembre,66,66075,Risaralda,Balboa,12
2025,diciembre,66,66088,Risaralda,Belén de Umbría,27
2025,diciembre,66,66170,Risaralda,Dosquebradas,735
2025,diciembre,66,66318,Risaralda,Guática,5
2025,diciembre,66,66383,Risaralda,La Celia,1
2025,diciembre,66,66400,Risaralda,La Virginia,102
2025,diciembre,66,66440,Risaralda,Marsella,16
2025,diciembre,66,66456,Risaralda,Mistrató,15
2025,diciembre,66,66572,Risaralda,Pueblo Rico,11
2025,diciembre,66,66594,Risaralda,Quinchía,15
2025,diciembre,66,66682,Risaralda,Santa Rosa de Cabal,360
2025,diciembre,66,66687,Risaralda,Santuario,21
2025,diciembre,68,68001,Santander,Bucaramanga,4594
2025,diciembre,68,68013,Santander,Aguada,21
2025,diciembre,68,68077,Santander,Barbosa,44
2025,diciembre,68,68079,Santander,Barichara,79
2025,diciembre,68,68081,Santander,Barrancabermeja,172
2025,diciembre,68,68101,Santander,Bolívar,6
2025,diciembre,68,68121,Santander,Cabrera,7
2025,diciembre,68,68132,Santander,California,1
2025,diciembre,68,68147,Santander,Capitanejo,1
2025,diciembre,68,68167,Santander,Charalá,6
2025,diciembre,68,68179,Santander,Chipatá,3
2025,diciembre,68,68190,Santander,Cimitarra,7
2025,diciembre,68,68207,Santander,Concepción,1
2025,diciembre,68,68209,Santander,Confines,1
2025,diciembre,68,68211,Santander,Contratación,1
2025,diciembre,68,68229,Santander,Curití,13
2025,diciembre,68,68235,Santander,El Carmen de Chucurí,1
2025,diciembre,68,68245,Santander,El Guacamayo,1
2025,diciembre,68,68250,Santander,El Peñón,1
2025,diciembre,68,68255,Santander,El Playón,10
2025,diciembre,68,68271,Santander,Florián,1
2025,diciembre,68,68276,Santander,Floridablanca,451
2025,diciembre,68,68296,Santander,Galán,2
2025,diciembre,68,68298,Santander,Gambita,1
2025,diciembre,68,68307,Santander,Girón,112
2025,diciembre,68,68318,Santander,Guaca,1
2025,diciembre,68,68320,Santander,Guadalupe,1
2025,diciembre,68,68324,Santander,Guavatá,4
2025,diciembre,68,68327,Santander,Güepsa,5
2025,diciembre,68,68377,Santander,La Belleza,2
2025,diciembre,68,68406,Santander,Lebrija,26
2025,diciembre,68,68418,Santander,Los Santos,37
2025,diciembre,68,68432,Santander,Málaga,16
2025,diciembre,68,68444,Santander,Matanza,3
2025,diciembre,68,68464,Santander,Mogotes,5
2025,diciembre,68,68500,Santander,Oiba,11
2025,diciembre,68,68524,Santander,Palmas del Socorro,2
2025,diciembre,68,68547,Santander,Piedecuesta,218
2025,diciembre,68,68549,Santander,Pinchote,5
2025,diciembre,68,68572,Santander,Puente Nacional,4
2025,diciembre,68,68573,Santander,Puerto Parra,1
2025,diciembre,68,68575,Santander,Puerto Wilches,5
2025,diciembre,68,68615,Santander,Rionegro,3
2025,diciembre,68,68655,Santander,Sabana de Torres,4
2025,diciembre,68,68669,Santander,San Andrés,4
2025,diciembre,68,68679,Santander,San Gil,126
2025,diciembre,68,68689,Santander,San Vicente de Chucurí,6
2025,diciembre,68,68705,Santander,Santa Bárbara,2
2025,diciembre,68,68745,Santander,Simacota,1
2025,diciembre,68,68755,Santander,Socorro,28
2025,diciembre,68,68770,Santander,Suaita,3
2025,diciembre,68,68780,Santander,Suratá,1
2025,diciembre,68,68820,Santander,Tona,2
2025,diciembre,68,68855,Santander,Valle de San José,1
2025,diciembre,68,68861,Santander,Vélez,9
2025,diciembre,68,68872,Santander,Villanueva,2
2025,diciembre,68,68895,Santander,Zapatoca,32
2025,diciembre,68,68344,Santander,Hato,2
2025,diciembre,70,70001,Sucre,Sincelejo,211
2025,diciembre,70,70110,Sucre,Buenavista,5
2025,diciembre,70,70215,Sucre,Corozal,38
2025,diciembre,70,70221,Sucre,Coveñas,64
2025,diciembre,70,70230,Sucre,Chalán,1
2025,diciembre,70,70235,Sucre,Galeras,1
2025,diciembre,70,70265,Sucre,Guaranda,1
2025,diciembre,70,70400,Sucre,La Unión,1
2025,diciembre,70,70418,Sucre,Los Palmitos,4
2025,diciembre,70,70429,Sucre,Majagual,2
2025,diciembre,70,70473,Sucre,Morroa,1
2025,diciembre,70,70523,Sucre,Palmito,2
2025,diciembre,70,70670,Sucre,Sampués,8
2025,diciembre,70,70702,Sucre,San Juan de Betulia,3
2025,diciembre,70,70708,Sucre,San Marcos,7
2025,diciembre,70,70713,Sucre,San Onofre,55
2025,diciembre,70,70717,Sucre,San Pedro,2
2025,diciembre,70,70742,Sucre,San Luis de Sincé,8
2025,diciembre,70,70771,Sucre,Sucre,3
2025,diciembre,70,70820,Sucre,Santiago de Tolú,35
2025,diciembre,70,70823,Sucre,Tolú Viejo,23
2025,diciembre,73,73001,Tolima,Ibagué,1457
2025,diciembre,73,73024,Tolima,Alpujarra,9
2025,diciembre,73,73026,Tolima,Alvarado,5
2025,diciembre,73,73055,Tolima,Armero,1
2025,diciembre,73,73067,Tolima,Ataco,3
2025,diciembre,73,73124,Tolima,Cajamarca,4
2025,diciembre,73,73148,Tolima,Carmen de Apicalá,18
2025,diciembre,73,73152,Tolima,Casabianca,2
2025,diciembre,73,73168,Tolima,Chaparral,12
2025,diciembre,73,73200,Tolima,Coello,1
2025,diciembre,73,73217,Tolima,Coyaima,1
2025,diciembre,73,73226,Tolima,Cunday,2
2025,diciembre,73,73268,Tolima,Espinal,40
2025,diciembre,73,73270,Tolima,Falan,3
2025,diciembre,73,73275,Tolima,Flandes,6
2025,diciembre,73,73283,Tolima,Fresno,5
2025,diciembre,73,73319,Tolima,Guamo,9
2025,diciembre,73,73347,Tolima,Herveo,2
2025,diciembre,73,73349,Tolima,Honda,38
2025,diciembre,73,73408,Tolima,Lérida,4
2025,diciembre,73,73411,Tolima,Líbano,26
2025,diciembre,73,73443,Tolima,San Sebastián de Mariquita,20
2025,diciembre,73,73449,Tolima,Melgar,51
2025,diciembre,73,73461,Tolima,Murillo,2
2025,diciembre,73,73483,Tolima,Natagaima,6
2025,diciembre,73,73504,Tolima,Ortega,1
2025,diciembre,73,73520,Tolima,Palocabildo,1
2025,diciembre,73,73555,Tolima,Planadas,2
2025,diciembre,73,73585,Tolima,Purificación,9
2025,diciembre,73,73616,Tolima,Rioblanco,1
2025,diciembre,73,73622,Tolima,Roncesvalles,1
2025,diciembre,73,73624,Tolima,Rovira,3
2025,diciembre,73,73671,Tolima,Saldaña,2
2025,diciembre,73,73675,Tolima,San Antonio,5
2025,diciembre,73,73678,Tolima,San Luis,2
2025,diciembre,73,73686,Tolima,Santa Isabel,1
2025,diciembre,73,73770,Tolima,Suárez,6
2025,diciembre,73,73854,Tolima,Valle de San Juan,4
2025,diciembre,73,73861,Tolima,Venadillo,7
2025,diciembre,73,73873,Tolima,Villarrica,4
2025,diciembre,76,76001,Valle del Cauca,Cali,30310
2025,diciembre,76,76020,Valle del Cauca,Alcalá,167
2025,diciembre,76,76036,Valle del Cauca,Andalucía,49
2025,diciembre,76,76041,Valle del Cauca,Ansermanuevo,28
2025,diciembre,76,76054,Valle del Cauca,Argelia,6
2025,diciembre,76,76100,Valle del Cauca,Bolívar,15
2025,diciembre,76,76109,Valle del Cauca,Buenaventura,1481
2025,diciembre,76,76111,Valle del Cauca,Guadalajara de Buga,291
2025,diciembre,76,76113,Valle del Cauca,Bugalagrande,198
2025,diciembre,76,76122,Valle del Cauca,Caicedonia,137
2025,diciembre,76,76126,Valle del Cauca,Calima,69
2025,diciembre,76,76130,Valle del Cauca,Candelaria,111
2025,diciembre,76,76147,Valle del Cauca,Cartago,615
2025,diciembre,76,76233,Valle del Cauca,Dagua,34
2025,diciembre,76,76243,Valle del Cauca,El Águila,1
2025,diciembre,76,76246,Valle del Cauca,El Cairo,4
2025,diciembre,76,76248,Valle del Cauca,El Cerrito,188
2025,diciembre,76,76250,Valle del Cauca,El Dovio,4
2025,diciembre,76,76275,Valle del Cauca,Florida,77
2025,diciembre,76,76306,Valle del Cauca,Ginebra,49
2025,diciembre,76,76318,Valle del Cauca,Guacarí,52
2025,diciembre,76,76364,Valle del Cauca,Jamundí,586
2025,diciembre,76,76377,Valle del Cauca,La Cumbre,15
2025,diciembre,76,76400,Valle del Cauca,La Unión,89
2025,diciembre,76,76403,Valle del Cauca,La Victoria,61
2025,diciembre,76,76497,Valle del Cauca,Obando,24
2025,diciembre,76,76520,Valle del Cauca,Palmira,1275
2025,diciembre,76,76563,Valle del Cauca,Pradera,61
2025,diciembre,76,76606,Valle del Cauca,Restrepo,26
2025,diciembre,76,76616,Valle del Cauca,Riofrío,23
2025,diciembre,76,76622,Valle del Cauca,Roldanillo,152
2025,diciembre,76,76670,Valle del Cauca,San Pedro,18
2025,diciembre,76,76736,Valle del Cauca,Sevilla,61
2025,diciembre,76,76823,Valle del Cauca,Toro,32
2025,diciembre,76,76828,Valle del Cauca,Trujillo,12
2025,diciembre,76,76834,Valle del Cauca,Tuluá,646
2025,diciembre,76,76845,Valle del Cauca,Ulloa,3
2025,diciembre,76,76863,Valle del Cauca,Versalles,28
2025,diciembre,76,76869,Valle del Cauca,Vijes,11
2025,diciembre,76,76890,Valle del Cauca,Yotoco,26
2025,diciembre,76,76892,Valle del Cauca,Yumbo,231
2025,diciembre,76,76895,Valle del Cauca,Zarzal,140
2025,diciembre,81,81001,Arauca,Arauca,193
2025,diciembre,81,81065,Arauca,Arauquita,6
2025,diciembre,81,81300,Arauca,Fortul,1
2025,diciembre,81,81591,Arauca,Puerto Rondón,2
2025,diciembre,81,81736,Arauca,Saravena,13
2025,diciembre,81,81794,Arauca,Tame,24
2025,diciembre,85,85001,Casanare,Yopal,228
2025,diciembre,85,85010,Casanare,Aguazul,9
2025,diciembre,85,85125,Casanare,Hato Corozal,1
2025,diciembre,85,85162,Casanare,Monterrey,3
2025,diciembre,85,85250,Casanare,Paz de Ariporo,5
2025,diciembre,85,85263,Casanare,Pore,1
2025,diciembre,85,85410,Casanare,Tauramena,13
2025,diciembre,85,85430,Casanare,Trinidad,5
2025,diciembre,85,85440,Casanare,Villanueva,14
2025,diciembre,86,86001,Putumayo,Mocoa,46
2025,diciembre,86,86219,Putumayo,Colón,6
2025,diciembre,86,86320,Putumayo,Orito,8
2025,diciembre,86,86568,Putumayo,Puerto Asís,42
2025,diciembre,86,86569,Putumayo,Puerto Caicedo,1
2025,diciembre,86,86573,Putumayo,Puerto Leguízamo,2
2025,diciembre,86,86749,Putumayo,Sibundoy,13
2025,diciembre,86,86755,Putumayo,San Francisco,1
2025,diciembre,86,86757,Putumayo,San Miguel,4
2025,diciembre,86,86760,Putumayo,Santiago,1
2025,diciembre,86,86865,Putumayo,Valle del Guamuez,24
2025,diciembre,86,86885,Putumayo,Villagarzón,16
2025,diciembre,88,12001,San Andrés y Providencia,Sin Especificar,1
2025,diciembre,88,88001,San Andrés y Providencia,San Andrés,9316
2025,diciembre,88,88564,San Andrés y Providencia,Providencia,446
2025,diciembre,91,91001,Amazonas,Leticia,460
2025,diciembre,91,91263,Amazonas,El Encanto,47
2025,diciembre,91,91405,Amazonas,La Chorrera,2
2025,diciembre,91,91407,Amazonas,La Pedrera,11
2025,diciembre,91,91430,Amazonas,La Victoria,2
2025,diciembre,91,91540,Amazonas,Puerto Nariño,4
2025,diciembre,91,91798,Amazonas,Tarapacá,1
2025,diciembre,94,94001,Guainía,Inírida,14
2025,diciembre,95,95001,Guaviare,San José del Guaviare,15
2025,diciembre,95,95025,Guaviare,El Retorno,1
2025,diciembre,97,97001,Vaupés,Mitú,1
2025,diciembre,99,99001,Vichada,Puerto Carreño,34
