Año,Mes,Departamento,Municipio,Pasajeros Regulares
2012,Agosto,Sin Especificar,Sin Especificar, -   
2012,Agosto,Sucre,Corozal," 1,797 "
2012,Agosto,Sucre,Coveñas, -   
2012,Agosto,Sucre,Santiago de Tolú, 255 
2012,Agosto,Tolima,Ibagué," 6,567 "
2012,Agosto,Valle del Cauca,Buenaventura, 428 
2012,Agosto,Valle del Cauca,Cali," 135,657 "
2012,Agosto,Vaupés,Caruru, 96 
2012,Agosto,Vaupés,Mitú, 573 
2012,Agosto,Vaupés,Pacoa, 4 
2012,Agosto,Vaupés,Taraira, 18 
2012,Agosto,Vichada,Cumaribo, 295 
2012,Agosto,Vichada,La Primavera, -   
2012,Agosto,Vichada,Puerto Carreño," 1,178 "
2012,Septiembre,Amazonas,LA CHORRERA, 80 
2012,Septiembre,Amazonas,La Pedrera, 113 
2012,Septiembre,Amazonas,Leticia," 6,082 "
2012,Septiembre,Amazonas,Tarapacá, 122 
2012,Septiembre,Antioquia,Carepa," 7,475 "
2012,Septiembre,Antioquia,Caucasia," 1,471 "
2012,Septiembre,Antioquia,El Bagre, 476 
2012,Septiembre,Antioquia,Medellín," 37,126 "
2012,Septiembre,Antioquia,Remedios, 382 
2012,Septiembre,Antioquia,Rionegro," 172,534 "
2012,Septiembre,Arauca,Arauca," 4,459 "
2012,Septiembre,Arauca,Tame, 214 
2012,Septiembre,Atlántico,Barranquilla," 72,821 "
2012,Septiembre,"Bogotá, D.C.","Bogotá, D.C."," 512,999 "
2012,Septiembre,Bolívar,Cartagena," 111,018 "
2012,Septiembre,Caldas,Manizales," 9,239 "
2012,Septiembre,Caquetá,Florencia," 3,119 "
2012,Septiembre,Caquetá,San Vicente del Caguán, 58 
2012,Septiembre,Caquetá,Solano, -   
2012,Septiembre,Casanare,Paz de Ariporo, 21 
2012,Septiembre,Casanare,Yopal," 15,273 "
2012,Septiembre,Cauca,Guapi, 683 
2012,Septiembre,Cauca,Popayán," 3,175 "
2012,Septiembre,Cesar,San Martín, -   
2012,Septiembre,Cesar,Valledupar," 12,230 "
2012,Septiembre,Chocó,Acandí, 293 
2012,Septiembre,Chocó,Bahía Solano," 1,075 "
2012,Septiembre,Chocó,Condoto, 252 
2012,Septiembre,Chocó,Nuquí, 562 
2012,Septiembre,Chocó,Quibdó," 11,078 "
2012,Septiembre,Córdoba,Montería," 21,518 "
2012,Septiembre,Guainía,Barranco Minas, -   
2012,Septiembre,Guainía,Inírida, 682 
2012,Septiembre,Guaviare,Miraflores, 186 
2012,Septiembre,Guaviare,San José del Guaviare, 857 
2012,Septiembre,Huila,Neiva," 12,214 "
2012,Septiembre,La Guajira,Maicao," 3,453 "
2012,Septiembre,La Guajira,Riohacha," 3,647 "
2012,Septiembre,La Guajira,Uribia," 1,024 "
2012,Septiembre,Magdalena,Santa Marta," 32,852 "
2012,Septiembre,Meta,La Macarena, 137 
2012,Septiembre,Meta,Puerto López, 12 
2012,Septiembre,Meta,Villavicencio," 2,916 "
2012,Septiembre,Nariño,Ipiales, 287 
2012,Septiembre,Nariño,Pasto," 9,464 "
2012,Septiembre,Nariño,San Andres de Tumaco," 2,566 "
2012,Septiembre,Norte de Santander,Cúcuta," 37,108 "
2012,Septiembre,Putumayo,Puerto Asís," 1,910 "
2012,Septiembre,Putumayo,Puerto Leguízamo, 334 
2012,Septiembre,Putumayo,Villagarzón, 614 
2012,Septiembre,Quindío,Armenia," 10,126 "
2012,Septiembre,Risaralda,Pereira," 33,321 "
2012,Septiembre,San Andrés y Providencia,Providencia, 738 
2012,Septiembre,San Andrés y Providencia,San Andrés," 36,015 "
2012,Septiembre,Santander,Barrancabermeja," 8,573 "
2012,Septiembre,Santander,Bucaramanga," 54,250 "
2012,Septiembre,Sin Especificar,Sin Especificar, -   
2012,Septiembre,Sucre,Corozal," 1,873 "
2012,Septiembre,Sucre,Santiago de Tolú, 211 
2012,Septiembre,Tolima,Ibagué," 6,354 "
2012,Septiembre,Valle del Cauca,Buenaventura, 439 
2012,Septiembre,Valle del Cauca,Cali," 120,667 "
2012,Septiembre,Vaupés,Caruru, 120 
2012,Septiembre,Vaupés,Mitú, 476 
2012,Septiembre,Vaupés,Pacoa, 4 
2012,Septiembre,Vaupés,Taraira, 11 
2012,Septiembre,Vichada,Cumaribo, 155 
2012,Septiembre,Vichada,La Primavera, -   
2012,Septiembre,Vichada,Puerto Carreño," 1,015 "
2012,Octubre,Amazonas,LA CHORRERA, 46 
2012,Octubre,Amazonas,La Pedrera, 96 
2012,Octubre,Amazonas,Leticia," 7,218 "
2012,Octubre,Amazonas,Tarapacá, 71 
2012,Octubre,Antioquia,Carepa," 7,910 "
2012,Octubre,Antioquia,Caucasia," 1,654 "
2012,Octubre,Antioquia,El Bagre, 510 
2012,Octubre,Antioquia,Medellín," 38,837 "
2012,Octubre,Antioquia,Remedios, 374 
2012,Octubre,Antioquia,Rionegro," 190,888 "
2012,Octubre,Arauca,Arauca," 4,072 "
2012,Octubre,Arauca,Tame, 211 
2012,Octubre,Atlántico,Barranquilla," 73,568 "
2012,Octubre,"Bogotá, D.C.","Bogotá, D.C."," 540,510 "
2012,Octubre,Bolívar,Cartagena," 118,122 "
2012,Octubre,Caldas,Manizales," 7,935 "
2012,Octubre,Caquetá,Florencia," 3,162 "
2012,Octubre,Caquetá,San Vicente del Caguán, 33 
2012,Octubre,Caquetá,Solano, -   
2012,Octubre,Casanare,Paz de Ariporo, 33 
2012,Octubre,Casanare,Yopal," 17,304 "
2012,Octubre,Cauca,Guapi," 1,093 "
2012,Octubre,Cauca,Popayán," 3,188 "
2012,Octubre,Cesar,Valledupar," 13,366 "
2012,Octubre,Chocó,Acandí, 354 
2012,Octubre,Chocó,Bahía Solano," 1,025 "
2012,Octubre,Chocó,Condoto, 289 
2012,Octubre,Chocó,Nuquí, 526 
2012,Octubre,Chocó,Quibdó," 11,484 "
2012,Octubre,Córdoba,Montería," 24,786 "
2012,Octubre,Guainía,Barranco Minas, 7 
2012,Octubre,Guainía,Inírida, 743 
2012,Octubre,Guaviare,Miraflores, 99 
2012,Octubre,Guaviare,San José del Guaviare, 757 
2012,Octubre,Huila,Neiva," 13,066 "
2012,Octubre,La Guajira,Riohacha," 3,894 "
2012,Octubre,Magdalena,Santa Marta," 41,382 "
2012,Octubre,Meta,La Macarena, 171 
2012,Octubre,Meta,Uribe, 11 
2012,Octubre,Meta,Villavicencio," 3,453 "
2012,Octubre,Nariño,Ipiales, 314 
2012,Octubre,Nariño,Pasto," 9,534 "
2012,Octubre,Nariño,San Andres de Tumaco," 2,776 "
2012,Octubre,Norte de Santander,Cúcuta," 37,535 "
2012,Octubre,Putumayo,Puerto Asís," 2,112 "
2012,Octubre,Putumayo,Puerto Leguízamo, 298 
2012,Octubre,Putumayo,Villagarzón, 705 
2012,Octubre,Quindío,Armenia," 10,469 "
2012,Octubre,Risaralda,Pereira," 36,761 "
2012,Octubre,San Andrés y Providencia,Providencia, 773 
2012,Octubre,San Andrés y Providencia,San Andrés," 39,081 "
2012,Octubre,Santander,Barrancabermeja," 8,873 "
2012,Octubre,Santander,Bucaramanga," 58,099 "
2012,Octubre,Sin Especificar,Sin Especificar, -   
2012,Octubre,Sucre,Corozal," 1,870 "
2012,Octubre,Sucre,Santiago de Tolú, 234 
2012,Octubre,Tolima,Ibagué," 6,382 "
2012,Octubre,Tolima,San Sebastián de Mariquita, 3 
2012,Octubre,Valle del Cauca,Buenaventura, 396 
2012,Octubre,Valle del Cauca,Cali," 133,582 "
2012,Octubre,Valle del Cauca,Palmira, -   
2012,Octubre,Vaupés,Caruru, 232 
2012,Octubre,Vaupés,Mitú, 592 
2012,Octubre,Vaupés,Taraira, 17 
2012,Octubre,Vichada,Cumaribo, 336 
2012,Octubre,Vichada,La Primavera, -   
2012,Octubre,Vichada,Puerto Carreño," 1,193 "
2012,Noviembre,Amazonas,LA CHORRERA, 51 
2012,Noviembre,Amazonas,La Pedrera, 106 
2012,Noviembre,Amazonas,Leticia," 7,271 "
2012,Noviembre,Amazonas,Tarapacá, 94 
2012,Noviembre,Antioquia,Carepa," 7,356 "
2012,Noviembre,Antioquia,Caucasia," 1,491 "
2012,Noviembre,Antioquia,El Bagre, 431 
2012,Noviembre,Antioquia,Medellín," 39,938 "
2012,Noviembre,Antioquia,Remedios, 390 
2012,Noviembre,Antioquia,Rionegro," 203,698 "
2012,Noviembre,Arauca,Arauca," 4,938 "
2012,Noviembre,Arauca,Tame, 241 
2012,Noviembre,Atlántico,Barranquilla," 74,459 "
2012,Noviembre,"Bogotá, D.C.","Bogotá, D.C."," 532,348 "
2012,Noviembre,Bolívar,Cartagena," 116,790 "
2012,Noviembre,Caldas,Manizales," 8,201 "
2012,Noviembre,Caquetá,Florencia," 3,360 "
2012,Noviembre,Caquetá,San Vicente del Caguán, 50 
2012,Noviembre,Caquetá,Solano, -   
2012,Noviembre,Casanare,Paz de Ariporo, 22 
2012,Noviembre,Casanare,Yopal," 17,445 "
2012,Noviembre,Cauca,Guapi," 1,111 "
2012,Noviembre,Cauca,Popayán," 3,150 "
2012,Noviembre,Cesar,San Martín, 18 
2012,Noviembre,Cesar,Valledupar," 13,068 "
2012,Noviembre,Chocó,Acandí, 322 
2012,Noviembre,Chocó,Bahía Solano," 1,009 "
2012,Noviembre,Chocó,Condoto, 290 
2012,Noviembre,Chocó,Nuquí, 552 
2012,Noviembre,Chocó,Quibdó," 11,951 "
2012,Noviembre,Córdoba,Montería," 23,594 "
2012,Noviembre,Guainía,Barranco Minas, 36 
2012,Noviembre,Guainía,Inírida," 1,226 "
2012,Noviembre,Guaviare,Miraflores, 100 
2012,Noviembre,Guaviare,San José del Guaviare," 1,009 "
2012,Noviembre,Huila,Neiva," 12,287 "
2012,Noviembre,La Guajira,Maicao," 3,364 "
2012,Noviembre,La Guajira,Riohacha," 3,684 "
2012,Noviembre,La Guajira,Uribia," 1,014 "
2012,Noviembre,Magdalena,Santa Marta," 45,089 "
2012,Noviembre,Meta,La Macarena, 224 
2012,Noviembre,Meta,Puerto López, -   
2012,Noviembre,Meta,Villavicencio," 4,159 "
2012,Noviembre,Nariño,Ipiales, 321 
2012,Noviembre,Nariño,Pasto," 9,871 "
2012,Noviembre,Nariño,San Andres de Tumaco," 2,702 "
2012,Noviembre,Norte de Santander,Cúcuta," 37,605 "
2012,Noviembre,Putumayo,Puerto Asís," 2,203 "
2012,Noviembre,Putumayo,Puerto Leguízamo, 267 
2012,Noviembre,Putumayo,Villagarzón, 824 
2012,Noviembre,Quindío,Armenia," 10,433 "
2012,Noviembre,Risaralda,Pereira," 38,023 "
2012,Noviembre,San Andrés y Providencia,Providencia, 760 
2012,Noviembre,San Andrés y Providencia,San Andrés," 39,916 "
2012,Noviembre,Santander,Barrancabermeja," 8,741 "
2012,Noviembre,Santander,Bucaramanga," 57,228 "
2012,Noviembre,Sin Especificar,Sin Especificar, -   
2012,Noviembre,Sucre,Corozal," 1,722 "
2012,Noviembre,Sucre,Santiago de Tolú, 156 
2012,Noviembre,Tolima,Ibagué," 6,159 "
2012,Noviembre,Tolima,Melgar, -   
2012,Noviembre,Valle del Cauca,Buenaventura, 468 
2012,Noviembre,Valle del Cauca,Cali," 132,366 "
2012,Noviembre,Vaupés,Caruru, 101 
2012,Noviembre,Vaupés,Mitú, 847 
2012,Noviembre,Vaupés,Pacoa, 3 
2012,Noviembre,Vaupés,Taraira, 23 
2012,Noviembre,Vichada,Cumaribo, 357 
2012,Noviembre,Vichada,La Primavera, -   
2012,Noviembre,Vichada,Puerto Carreño," 1,518 "
2012,Diciembre,Amazonas,LA CHORRERA, 74 
2012,Diciembre,Amazonas,La Pedrera, 127 
2012,Diciembre,Amazonas,Leticia," 7,438 "
2012,Diciembre,Amazonas,Tarapacá, 121 
2012,Diciembre,Antioquia,Carepa," 7,383 "
2012,Diciembre,Antioquia,Caucasia," 1,299 "
2012,Diciembre,Antioquia,El Bagre, 460 
2012,Diciembre,Antioquia,Medellín," 38,842 "
2012,Diciembre,Antioquia,Remedios, 309 
2012,Diciembre,Antioquia,Rionegro," 215,707 "
2012,Diciembre,Arauca,Arauca," 4,513 "
2012,Diciembre,Arauca,Tame, 246 
2012,Diciembre,Atlántico,Barranquilla," 84,993 "
2012,Diciembre,"Bogotá, D.C.","Bogotá, D.C."," 503,325 "
2012,Diciembre,Bolívar,Cartagena," 139,898 "
2012,Diciembre,Caldas,Manizales," 8,404 "
2012,Diciembre,Caquetá,Florencia," 3,098 "
2012,Diciembre,Caquetá,San Vicente del Caguán, 67 
2012,Diciembre,Caquetá,Solano, -   
2012,Diciembre,Casanare,Paz de Ariporo, 41 
2012,Diciembre,Casanare,Yopal," 15,949 "
2012,Diciembre,Cauca,Guapi," 1,239 "
2012,Diciembre,Cauca,Popayán," 3,372 "
2012,Diciembre,Cesar,LA JAGUA DE IBIRICO, -   
2012,Diciembre,Cesar,San Martín, 15 
2012,Diciembre,Cesar,Valledupar," 13,842 "
2012,Diciembre,Chocó,Acandí, 587 
2012,Diciembre,Chocó,Bahía Solano," 1,489 "
2012,Diciembre,Chocó,Condoto, 315 
2012,Diciembre,Chocó,Nuquí, 732 
2012,Diciembre,Chocó,Quibdó," 15,801 "
2012,Diciembre,Córdoba,Montería," 27,747 "
2012,Diciembre,Guainía,Barranco Minas, 64 
2012,Diciembre,Guainía,Inírida," 1,149 "
2012,Diciembre,Guaviare,Miraflores, 308 
2012,Diciembre,Guaviare,San José del Guaviare," 1,097 "
2012,Diciembre,Huila,Neiva," 12,210 "
2012,Diciembre,La Guajira,Maicao," 3,182 "
2012,Diciembre,La Guajira,Riohacha," 4,053 "
2012,Diciembre,La Guajira,Uribia, 953 
2012,Diciembre,Magdalena,Santa Marta," 57,842 "
2012,Diciembre,Meta,La Macarena, 74 
2012,Diciembre,Meta,Villavicencio," 3,482 "
2012,Diciembre,Nariño,Ipiales, 314 
2012,Diciembre,Nariño,Pasto," 10,070 "
2012,Diciembre,Nariño,San Andres de Tumaco," 2,849 "
2012,Diciembre,Norte de Santander,Cúcuta," 40,046 "
2012,Diciembre,Putumayo,Puerto Asís," 2,082 "
2012,Diciembre,Putumayo,Puerto Leguízamo, 278 
2012,Diciembre,Putumayo,Villagarzón, 792 
2012,Diciembre,Quindío,Armenia," 9,484 "
2012,Diciembre,Risaralda,Pereira," 39,114 "
2012,Diciembre,San Andrés y Providencia,Providencia," 1,067 "
2012,Diciembre,San Andrés y Providencia,San Andrés," 49,785 "
2012,Diciembre,Santander,Barrancabermeja," 8,293 "
2012,Diciembre,Santander,Bucaramanga," 58,432 "
2012,Diciembre,Sin Especificar,Sin Especificar, -   
2012,Diciembre,Sucre,Corozal," 2,019 "
2012,Diciembre,Sucre,Santiago de Tolú, 429 
2012,Diciembre,Tolima,Ibagué," 5,867 "
2012,Diciembre,Valle del Cauca,Buenaventura, 404 
2012,Diciembre,Valle del Cauca,Cali," 141,946 "
2012,Diciembre,Vaupés,Caruru, 142 
2012,Diciembre,Vaupés,Mitú, 839 
2012,Diciembre,Vaupés,Pacoa, -   
2012,Diciembre,Vaupés,Taraira, 45 
2012,Diciembre,Vichada,Cumaribo, 467 
2012,Diciembre,Vichada,La Primavera, -   
2012,Diciembre,Vichada,Puerto Carreño," 1,446 "
2013,Enero,Amazonas,LA CHORRERA, 32 
2013,Enero,Amazonas,La Pedrera, 87 
2013,Enero,Amazonas,Leticia," 6,975 "
2013,Enero,Amazonas,Tarapacá, 98 
2013,Enero,Antioquia,Carepa," 7,058 "
2013,Enero,Antioquia,Caucasia, 992 
2013,Enero,Antioquia,El Bagre, 373 
2013,Enero,Antioquia,Medellín," 39,683 "
2013,Enero,Antioquia,Remedios, 257 
2013,Enero,Antioquia,Rionegro," 201,480 "
2013,Enero,Arauca,Arauca," 4,191 "
2013,Enero,Arauca,Cravo Norte, 6 
2013,Enero,Arauca,Tame, 227 
2013,Enero,Atlántico,Barranquilla," 76,506 "
2013,Enero,"Bogotá, D.C.","Bogotá, D.C."," 579,605 "
2013,Enero,Bolívar,Cartagena," 135,863 "
2013,Enero,Caldas,Manizales," 7,820 "
2013,Enero,Caquetá,Florencia," 2,796 "
2013,Enero,Caquetá,San Vicente del Caguán, 59 
2013,Enero,Caquetá,Solano, -   
2013,Enero,Casanare,Paz de Ariporo, 36 
2013,Enero,Casanare,Yopal," 14,679 "
2013,Enero,Cauca,Guapi, 968 
2013,Enero,Cauca,Popayán," 2,601 "
2013,Enero,Cesar,Valledupar," 11,203 "
2013,Enero,Chocó,Acandí, 562 
2013,Enero,Chocó,Bahía Solano," 1,322 "
2013,Enero,Chocó,Condoto, 205 
2013,Enero,Chocó,Nuquí, 441 
2013,Enero,Chocó,Quibdó," 11,853 "
2013,Enero,Córdoba,Montería," 22,845 "
2013,Enero,Guainía,Barranco Minas, 140 
2013,Enero,Guainía,Inírida," 1,175 "
2013,Enero,Guaviare,Miraflores, 199 
2013,Enero,Guaviare,San José del Guaviare, 832 
2013,Enero,Huila,Neiva," 10,580 "
2013,Enero,La Guajira,Maicao," 3,329 "
2013,Enero,La Guajira,Riohacha," 3,720 "
2013,Enero,La Guajira,Uribia," 1,084 "
2013,Enero,Magdalena,Santa Marta," 56,185 "
2013,Enero,Meta,La Macarena, 53 
2013,Enero,Meta,Villavicencio," 3,178 "
2013,Enero,Nariño,Ipiales, 232 
2013,Enero,Nariño,Pasto," 8,120 "
2013,Enero,Nariño,San Andres de Tumaco," 2,486 "
2013,Enero,Norte de Santander,Cúcuta," 37,029 "
2013,Enero,Putumayo,Puerto Asís," 1,910 "
2013,Enero,Putumayo,Puerto Leguízamo, 235 
2013,Enero,Putumayo,Villagarzón, 616 
2013,Enero,Quindío,Armenia," 9,108 "
2013,Enero,Risaralda,Pereira," 36,181 "
2013,Enero,San Andrés y Providencia,Providencia," 1,434 "
2013,Enero,San Andrés y Providencia,San Andrés," 45,498 "
2013,Enero,Santander,Barrancabermeja," 6,823 "
2013,Enero,Santander,Bucaramanga," 49,520 "
2013,Enero,Sin Especificar,Sin Especificar, -   
2013,Enero,Sucre,Corozal," 1,464 "
2013,Enero,Sucre,Coveñas, -   
2013,Enero,Sucre,Santiago de Tolú, 357 
2013,Enero,Tolima,Ibagué," 4,797 "
2013,Enero,Tolima,natagaima, -   
2013,Enero,Valle del Cauca,Buenaventura, 429 
2013,Enero,Valle del Cauca,Cali," 122,916 "
2013,Enero,Vaupés,Caruru, 145 
2013,Enero,Vaupés,Mitú, 656 
2013,Enero,Vaupés,Taraira, -   
2013,Enero,Vichada,Cumaribo, 216 
2013,Enero,Vichada,La Primavera, -   
2013,Enero,Vichada,Puerto Carreño," 1,669 "
2013,Febrero,Amazonas,LA CHORRERA, 49 
2013,Febrero,Amazonas,La Pedrera, 96 
2013,Febrero,Amazonas,Leticia," 5,187 "
2013,Febrero,Amazonas,Tarapacá, 84 
2013,Febrero,Antioquia,Carepa," 7,467 "
2013,Febrero,Antioquia,Caucasia," 1,206 "
2013,Febrero,Antioquia,El Bagre, 422 
2013,Febrero,Antioquia,Medellín," 33,512 "
2013,Febrero,Antioquia,Remedios, 254 
2013,Febrero,Antioquia,Rionegro," 173,573 "
2013,Febrero,Arauca,Arauca," 3,974 "
2013,Febrero,Arauca,Cravo Norte, 61 
2013,Febrero,Arauca,Tame, 216 
2013,Febrero,Atlántico,Barranquilla," 64,537 "
2013,Febrero,"Bogotá, D.C.","Bogotá, D.C."," 490,715 "
2013,Febrero,Bolívar,Cartagena," 107,093 "
2013,Febrero,Caldas,Manizales," 6,698 "
2013,Febrero,Caquetá,Florencia," 2,948 "
2013,Febrero,Caquetá,San Vicente del Caguán, 41 
2013,Febrero,Caquetá,Solano, -   
2013,Febrero,Casanare,Paz de Ariporo, 33 
2013,Febrero,Casanare,Yopal," 15,817 "
2013,Febrero,Cauca,Guapi, 693 
2013,Febrero,Cauca,Popayán," 2,797 "
2013,Febrero,Cesar,Valledupar," 10,943 "
2013,Febrero,Chocó,Acandí, 311 
2013,Febrero,Chocó,Bahía Solano, 959 
2013,Febrero,Chocó,Condoto, 246 
2013,Febrero,Chocó,Nuquí, 425 
2013,Febrero,Chocó,Quibdó," 10,933 "
2013,Febrero,Córdoba,Montería," 21,827 "
2013,Febrero,Guainía,Barranco Minas, 128 
2013,Febrero,Guainía,Inírida," 1,100 "
2013,Febrero,Guaviare,Miraflores, 314 
2013,Febrero,Guaviare,San José del Guaviare," 1,057 "
2013,Febrero,Huila,Neiva," 11,322 "
2013,Febrero,La Guajira,Maicao," 1,084 "
2013,Febrero,La Guajira,Riohacha," 3,002 "
2013,Febrero,La Guajira,Uribia, 412 
2013,Febrero,Magdalena,Santa Marta," 42,653 "
2013,Febrero,Meta,La Macarena, 52 
2013,Febrero,Meta,Villavicencio," 3,290 "
2013,Febrero,Nariño,Ipiales, 259 
2013,Febrero,Nariño,Pasto," 8,302 "
2013,Febrero,Nariño,San Andres de Tumaco," 2,410 "
2013,Febrero,Norte de Santander,Cúcuta," 31,559 "
2013,Febrero,Putumayo,Puerto Asís," 2,062 "
2013,Febrero,Putumayo,Puerto Leguízamo, 240 
2013,Febrero,Putumayo,Villagarzón, 714 
2013,Febrero,Quindío,Armenia," 9,048 "
2013,Febrero,Risaralda,Pereira," 35,992 "
2013,Febrero,San Andrés y Providencia,Providencia," 1,338 "
2013,Febrero,San Andrés y Providencia,San Andrés," 34,288 "
2013,Febrero,Santander,Barrancabermeja," 8,013 "
2013,Febrero,Santander,Bucaramanga," 48,914 "
2013,Febrero,Sin Especificar,Sin Especificar, 3 
2013,Febrero,Sucre,Corozal," 1,373 "
2013,Febrero,Sucre,Coveñas, -   
2013,Febrero,Sucre,Santiago de Tolú, 168 
2013,Febrero,Tolima,Ibagué," 5,662 "
2013,Febrero,Valle del Cauca,Buenaventura, 449 
2013,Febrero,Valle del Cauca,Cali," 114,043 "
2013,Febrero,Vaupés,Caruru, 109 
2013,Febrero,Vaupés,Mitú, 551 
2013,Febrero,Vaupés,Pacoa, -   
2013,Febrero,Vaupés,Taraira, 20 
2013,Febrero,Vichada,Cumaribo, 318 
2013,Febrero,Vichada,La Primavera, -   
2013,Febrero,Vichada,Puerto Carreño," 1,447 "
2013,Marzo,Amazonas,LA CHORRERA, 74 
2013,Marzo,Amazonas,La Pedrera, 165 
2013,Marzo,Amazonas,Leticia," 6,192 "
2013,Marzo,Amazonas,Tarapacá, 121 
2013,Marzo,Antioquia,Carepa," 7,869 "
2013,Marzo,Antioquia,Caucasia," 1,395 "
2013,Marzo,Antioquia,El Bagre, 391 
2013,Marzo,Antioquia,Medellín," 36,518 "
2013,Marzo,Antioquia,Remedios, 269 
2013,Marzo,Antioquia,Rionegro," 197,108 "
2013,Marzo,Antioquia,San Juan de Uraba, 3 
2013,Marzo,Arauca,Arauca," 4,227 "
2013,Marzo,Arauca,Tame, 222 
2013,Marzo,Atlántico,Barranquilla," 73,919 "
2013,Marzo,"Bogotá, D.C.","Bogotá, D.C."," 530,678 "
2013,Marzo,Bolívar,Cartagena," 117,155 "
2013,Marzo,Caldas,Manizales," 8,439 "
2013,Marzo,Caquetá,Florencia," 3,157 "
2013,Marzo,Caquetá,San Vicente del Caguán, 91 
2013,Marzo,Caquetá,Solano, -   
2013,Marzo,Casanare,Paz de Ariporo, 42 
2013,Marzo,Casanare,Yopal," 15,539 "
2013,Marzo,Cauca,Guapi, 634 
2013,Marzo,Cauca,Popayán," 2,958 "
2013,Marzo,Cesar,San Martín, 5 
2013,Marzo,Cesar,Valledupar," 12,065 "
2013,Marzo,Chocó,Acandí, 469 
2013,Marzo,Chocó,Bahía Solano," 1,103 "
2013,Marzo,Chocó,Condoto, 154 
2013,Marzo,Chocó,Nuquí, 458 
2013,Marzo,Chocó,Quibdó," 12,802 "
2013,Marzo,Córdoba,Montería," 27,056 "
2013,Marzo,Guainía,Barranco Minas, 72 
2013,Marzo,Guainía,Inírida, 951 
2013,Marzo,Guaviare,Miraflores, 325 
2013,Marzo,Guaviare,San José del Guaviare, 907 
2013,Marzo,Huila,Neiva," 11,970 "
2013,Marzo,La Guajira,Maicao," 1,805 "
2013,Marzo,La Guajira,Riohacha," 3,536 "
2013,Marzo,La Guajira,Uribia, 861 
2013,Marzo,Magdalena,Santa Marta," 50,074 "
2013,Marzo,Meta,La Macarena, 63 
2013,Marzo,Meta,Villavicencio," 3,470 "
2013,Marzo,Nariño,Ipiales, 360 
2013,Marzo,Nariño,Pasto," 9,760 "
2013,Marzo,Nariño,San Andres de Tumaco," 2,617 "
2013,Marzo,Norte de Santander,Cúcuta," 33,570 "
2013,Marzo,Putumayo,Puerto Asís," 2,068 "
2013,Marzo,Putumayo,Puerto Leguízamo, 206 
2013,Marzo,Putumayo,Villagarzón, 863 
2013,Marzo,Quindío,Armenia," 10,024 "
2013,Marzo,Risaralda,Pereira," 40,056 "
2013,Marzo,San Andrés y Providencia,Providencia," 1,567 "
2013,Marzo,San Andrés y Providencia,San Andrés," 37,627 "
2013,Marzo,Santander,Barrancabermeja," 7,920 "
2013,Marzo,Santander,Bucaramanga," 56,905 "
2013,Marzo,Sin Especificar,Sin Especificar, -   
2013,Marzo,Sucre,Corozal," 1,514 "
2013,Marzo,Sucre,Coveñas, -   
2013,Marzo,Sucre,Santiago de Tolú, 431 
2013,Marzo,Tolima,Ibagué," 5,787 "
2013,Marzo,Tolima,natagaima, -   
2013,Marzo,Valle del Cauca,Buenaventura, 372 
2013,Marzo,Valle del Cauca,Cali," 131,440 "
2013,Marzo,Vaupés,Caruru, 155 
2013,Marzo,Vaupés,Mitú, 605 
2013,Marzo,Vaupés,Pacoa, 18 
2013,Marzo,Vaupés,Taraira, 10 
2013,Marzo,Vichada,Cumaribo, 439 
2013,Marzo,Vichada,La Primavera, -   
2013,Marzo,Vichada,Puerto Carreño," 1,417 "
2013,Abril,Amazonas,LA CHORRERA, 39 
2013,Abril,Amazonas,La Pedrera, 101 
2013,Abril,Amazonas,Leticia," 5,782 "
2013,Abril,Amazonas,Tarapacá, 90 
2013,Abril,Antioquia,Carepa," 8,860 "
2013,Abril,Antioquia,Caucasia," 1,636 "
2013,Abril,Antioquia,El Bagre, 435 
2013,Abril,Antioquia,Medellín," 37,313 "
2013,Abril,Antioquia,Remedios, 313 
2013,Abril,Antioquia,Rionegro," 191,955 "
2013,Abril,Arauca,Arauca," 4,893 "
2013,Abril,Arauca,Tame, 247 
2013,Abril,Atlántico,Barranquilla," 69,379 "
2013,Abril,"Bogotá, D.C.","Bogotá, D.C."," 550,103 "
2013,Abril,Bolívar,Cartagena," 102,561 "
2013,Abril,Caldas,Manizales," 8,445 "
2013,Abril,Caquetá,Florencia," 3,053 "
2013,Abril,Caquetá,San Vicente del Caguán, 78 
2013,Abril,Caquetá,Solano, -   
2013,Abril,Casanare,Paz de Ariporo, 26 
2013,Abril,Casanare,Yopal," 16,643 "
2013,Abril,Cauca,Guapi, 660 
2013,Abril,Cauca,Popayán," 3,033 "
2013,Abril,Cesar,Valledupar," 13,644 "
2013,Abril,Chocó,Acandí, 299 
2013,Abril,Chocó,Bahía Solano, 956 
2013,Abril,Chocó,Condoto, 197 
2013,Abril,Chocó,Nuquí, 467 
2013,Abril,Chocó,Quibdó," 13,210 "
2013,Abril,Córdoba,Montería," 24,100 "
2013,Abril,Guainía,Barranco Minas, 36 
2013,Abril,Guainía,Inírida," 1,038 "
2013,Abril,Guaviare,Miraflores, 205 
2013,Abril,Guaviare,San José del Guaviare, 927 
2013,Abril,Huila,Neiva," 12,358 "
2013,Abril,La Guajira,Maicao," 3,483 "
